Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: Trpc6 mean,Nucleus: Trpc6 sum,Nucleus: Trpc6 std dev,Nucleus: Trpc6 max,Nucleus: Trpc6 min,Nucleus: Trpc6 range,Nucleus: Dapi mean,Nucleus: Dapi sum,Nucleus: Dapi std dev,Nucleus: Dapi max,Nucleus: Dapi min,Nucleus: Dapi range,Nucleus: Th mean,Nucleus: Th sum,Nucleus: Th std dev,Nucleus: Th max,Nucleus: Th min,Nucleus: Th range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: Trpc6 mean,Cell: Trpc6 std dev,Cell: Trpc6 max,Cell: Trpc6 min,Cell: Dapi mean,Cell: Dapi std dev,Cell: Dapi max,Cell: Dapi min,Cell: Th mean,Cell: Th std dev,Cell: Th max,Cell: Th min,Cytoplasm: Trpc6 mean,Cytoplasm: Trpc6 std dev,Cytoplasm: Trpc6 max,Cytoplasm: Trpc6 min,Cytoplasm: Dapi mean,Cytoplasm: Dapi std dev,Cytoplasm: Dapi max,Cytoplasm: Dapi min,Cytoplasm: Th mean,Cytoplasm: Th std dev,Cytoplasm: Th max,Cytoplasm: Th min,Nucleus/Cell area ratio
9937_2.tif,7450a8a3-1baf-463d-9c4b-1de11b01edd4,Cell,,Th,VTA,Polygon,676.66,280.32,14.8407,16.418,0.6919,6.5937,3.0966,0.9005,5.6166,1084,6.0852,36,2,34,46.6373,9001,21.1872,107,7,100,19.6425,3791,12.4955,59,2,57,91.4639,37.1282,0.8338,13.7512,8.3129,0.8181,4.4062,5.1725,40,2,20.8529,17.6531,107,2,9.6053,8.9476,59,2,4.1582,4.932,40,2,15.5701,10.9389,65,2,7.5488,6.3028,42,2,0.1663
9937_2.tif,9a24f1d5-1ea0-4f72-92b8-de720930ed3c,Cell,,,VTA,Polygon,645.08,282.34,18.4702,16.2692,0.8769,5.6884,4.4251,0.5781,3.7382,871,4.6159,34,2,32,70.5451,16437,33.1684,179,11,168,2.6781,624,1.7156,18,2,16,140.906,43.7504,0.9251,14.8881,12.0627,0.5491,4.2246,5.1331,39,2,25.6429,25.1807,179,2,3.0914,2.0779,19,2,4.2993,5.2054,39,2,18.7462,14.3418,91,2,3.1549,2.1214,19,2,0.1323
9937_2.tif,e1966682-ab7a-44c0-8791-72642ffd1495,Cell,,,VTA,Polygon,572.74,281.72,36.1339,24.2047,0.775,8.9699,5.6416,0.788,3.7257,1684,4.4117,30,2,28,140.3916,63457,50.6903,255,29,226,2.5265,1142,1.2231,11,2,9,138.809,46.083,0.8214,17.7662,10.7406,0.805,4.2116,5.1448,44,2,56.6626,64.4401,255,2,2.7003,1.5896,17,2,4.3841,5.3721,44,2,26.9332,36.6247,253,2,2.762,1.6969,17,2,0.2566
9937_2.tif,a4d9bbe8-0d0c-4324-92eb-87706b222153,Cell,,,VTA,Polygon,859.28,282.68,16.8571,17.5591,0.687,6.6201,3.2309,0.8797,4.0093,866,5.1894,40,2,38,144.8148,31280,54.6391,255,34,221,2.4352,526,1.1676,12,2,10,55.0074,31.4612,0.6984,12.0411,7.0382,0.7825,3.5945,4.425,40,2,60.9608,67.7873,255,2,2.5509,1.4509,13,2,3.4047,4.019,30,2,22.5869,25.285,146,2,2.6038,1.5618,13,2,0.3072
9937_2.tif,07ac01fb-73c2-452a-9e6e-5325e4575789,Cell,,,VTA,Polygon,1010.5,282.56,24.0355,19.0575,0.8316,6.9087,5.1284,0.6542,6.0497,1827,7.189,55,2,53,160.8808,48586,39.6148,255,78,177,3.3046,998,2.3012,22,2,20,53.7976,30.1842,0.742,10.9335,8.3296,0.5869,5.8709,6.8785,55,2,106.4985,68.0469,255,2,3.2715,2.0991,22,2,5.7258,6.6219,41,2,62.3495,52.5792,242,2,3.2446,1.9222,13,2,0.4381
9937_2.tif,9d262d17-95cb-4d17-b696-f4a848f9c48e,Cell,,,VTA,Polygon,900.98,285.5,33.3109,22.3581,0.8374,7.9575,5.2129,0.7623,4.3447,1790,5.5459,49,2,47,152.3592,62772,54.6613,255,49,206,2.6796,1104,1.8742,21,2,19,124.8555,43.7158,0.821,16.8433,10.5578,0.7597,4.3243,6.0503,75,2,56.7162,67.4505,255,2,2.8185,2.003,25,2,4.317,6.2245,75,2,22.211,24.9273,197,2,2.8687,2.046,25,2,0.2633
9937_2.tif,c2ca52d3-568d-4e61-8cbc-d5068742c3c9,Cell,,Th,VTA,Polygon,1042.9,288.84,98.5616,42.745,0.6779,14.092,11.1763,0.5648,12.9788,15938,20.1175,152,2,150,181.7687,223212,53.3189,255,28,227,15.9577,19596,16.0594,120,2,118,272.6979,66.0788,0.7848,22.1265,17.7502,0.3696,10.9078,18.2234,255,1,85.781,83.1393,255,2,9.0647,12.0484,120,2,9.7276,16.9423,255,1,31.0835,31.4231,208,2,5.1369,6.2038,74,2,0.3612
9937_2.tif,e614821d-a791-4f96-a56c-000751caf08b,Cell,,,VTA,Polygon,766.76,283.04,22.0191,18.5928,0.8004,7.0459,4.1244,0.8179,3.8913,1074,4.7023,27,2,25,212.0181,58517,50.6255,255,70,185,2.5471,703,1.4578,14,2,12,78.2363,33.6369,0.8689,12.3066,8.3005,0.6264,3.7587,4.5753,43,2,76.0975,94.3769,255,2,2.6119,1.5399,14,2,3.7063,4.5265,43,2,22.3524,34.8511,244,2,2.6375,1.5715,13,2,0.2778
9937_2.tif,d1e3546b-3611-4a5f-8012-97c74cf027b1,Cell,,,VTA,Polygon,718.53,284.71,27.2617,21.6954,0.7278,8.115,4.7327,0.8446,3.7913,1308,4.5587,35,2,33,225.287,77724,41.1231,255,84,171,2.7507,949,1.7525,14,2,12,79.8494,38.642,0.672,15.0082,8.3186,0.866,4.4759,5.6209,44,2,100.8755,100.0238,255,2,2.9408,2.0539,23,2,4.8387,6.0815,44,2,34.9432,43.0219,255,2,3.0415,2.1916,23,2,0.3439
9937_2.tif,846038e5-7048-4f2d-9944-e1bc7f690e49,Cell,,,VTA,Polygon,852.55,286.01,18.8735,19.3823,0.6313,7.4877,3.8405,0.8713,5.4177,1284,6.0421,25,2,23,93.1435,22075,40.093,217,20,197,3.0717,728,2.1271,17,2,15,74.4455,35.7376,0.7325,14.2573,9.0792,0.7382,4.7511,5.92,48,2,46.5927,38.8741,217,2,2.8168,1.8254,17,2,4.5224,5.8645,48,2,30.6266,21.9288,146,2,2.7294,1.7027,16,2,0.2514
9937_2.tif,5df7df4f-70fa-4835-b97c-dce4febec9c1,Cell,,,VTA,Polygon,1016.2,289.61,48.9582,29.3352,0.7149,10.9608,7.2064,0.7386,5.1422,3147,7.1423,49,2,47,190.9641,116870,59.2113,255,51,204,2.7647,1692,1.8619,15,2,13,146.7939,46.8454,0.8406,17.8545,11.2458,0.73,5.7789,7.8847,51,2,89.7005,84.811,255,2,3.0708,2.3533,29,2,6.1007,8.2186,51,2,38.5252,35.3984,189,2,3.2254,2.5528,29,2,0.3348
9937_2.tif,af5c3ef4-7728-4b9a-8074-322427a7ccdd,Cell,,,VTA,Polygon,671.79,289.83,34.2788,23.9727,0.7496,8.6822,5.9025,0.7085,3.3981,1468,4.2321,32,2,30,62.9028,27174,35.3312,189,4,185,10.0347,4335,9.854,83,2,81,171.8779,48.4933,0.9185,16.1854,14.1727,0.3656,3.8921,5.5269,52,2,23.3415,27.9266,189,2,6.3152,7.2034,83,2,4.0176,5.8045,52,2,13.2882,12.7456,86,2,5.37,6.0032,74,2,0.1999
9937_2.tif,dd8a6985-a931-422f-8301-25620bc4bebe,Cell,,,VTA,Polygon,888.54,289.41,76.7039,34.4927,0.8102,12.417,8.6686,0.7448,5.2547,5013,8.1339,61,2,59,219.2233,209139,49.9012,255,40,215,3.7725,3599,3.872,39,2,37,230.5148,59.0101,0.8319,19.8298,16.8185,0.2713,6.3752,9.6759,88,2,91.8434,96.6057,255,2,3.7231,3.7273,55,2,6.936,10.3182,88,2,28.0866,23.832,175,2,3.6983,3.6535,55,2,0.3313
9937_2.tif,ac78040c-0bb5-468f-829d-a00209fbf554,Cell,,,VTA,Polygon,1002.8,287.25,40.8926,28.4283,0.6358,9.56,7.3318,0.5336,5.0195,2575,6.5598,44,2,42,176.9084,90754,53.0591,255,42,213,2.8908,1483,2.0415,21,2,19,119.3709,40.9707,0.8936,13.5999,11.3521,0.4539,5.0586,6.2084,44,2,95.4468,77.0556,255,2,2.969,2.0969,21,2,5.0793,6.0179,34,2,52.4089,47.2019,255,2,3.0103,2.1254,21,2,0.3443
9937_2.tif,2ec6f86d-9c09-470b-8b7b-14ddef61a702,Cell,,,VTA,Polygon,694.48,289.03,44.3608,28.4805,0.6873,11.3077,5.7312,0.8541,3.4293,1893,4.4439,29,2,27,224.4185,123879,42.1245,255,76,179,2.4366,1345,1.2906,10,2,8,154.2949,49.918,0.7781,18.968,11.8799,0.7531,3.5645,4.992,49,2,91.2287,99.9798,255,1,2.7676,3.4263,116,2,3.6192,5.1981,49,2,37.2883,56.8158,255,1,2.9017,3.97,116,2,0.2877
9937_2.tif,19925f9f-8b1d-4d9e-b710-3e2035afa146,Cell,,,VTA,Polygon,712.99,292.23,35.0854,22.7428,0.8524,8.4249,5.4566,0.7736,4.879,2137,7.2794,43,2,41,222.5274,97467,45.123,255,32,223,2.879,1261,2.3232,26,2,24,145.1001,45.0422,0.8988,16.1559,12.9024,0.5447,4.4925,6.8923,64,2,70.1388,92.6815,255,2,2.9528,2.402,26,2,4.3683,6.7612,64,2,21.1687,28.8302,239,2,2.9765,2.4271,22,2,0.2423
9937_2.tif,b54cf179-10cc-4d47-af01-51690a70ddfd,Cell,,,VTA,Polygon,761.76,287.83,16.7764,16.2211,0.8012,5.3558,4.6261,0.4861,4.8104,1015,8.3957,53,2,51,177.3792,37427,51.3376,255,55,200,2.6019,549,1.5835,14,2,12,51.2972,29.575,0.737,10.9053,5.9089,0.8506,4.2656,6.7891,56,2,84.5141,82.7709,255,2,2.7188,1.734,15,2,3.9977,5.832,56,2,38.8392,50.9193,226,2,2.7762,1.8025,15,2,0.3238
9937_2.tif,57a64a00-5cf9-410f-bcc3-2760366fd2a5,Cell,,,VTA,Polygon,979.95,289.65,29.7621,26.0549,0.5509,9.3935,5.0083,0.888,4.24,1590,6.5404,46,2,44,129.4373,48539,55.0851,255,16,239,2.4267,910,1.5109,17,2,15,155.9887,50.1746,0.7786,19.1803,10.7917,0.8281,4.454,6.915,107,2,43.3306,54.2494,255,2,2.6952,1.9556,24,2,4.5054,7.003,107,2,22.6451,26.6929,217,2,2.7598,2.0433,24,2,0.1917
9937_2.tif,10330300-c4a8-455c-b3ed-7e162a649ec4,Cell,,,VTA,Polygon,771.81,293.78,43.3123,25.1213,0.8625,8.0946,7.2654,0.2589,4.5,2430,7.3205,60,2,58,221.9926,119876,48.6799,255,51,204,2.7019,1459,1.9724,17,2,15,162.5218,46.8855,0.9291,17.1804,12.6689,0.6548,4.8281,7.4876,60,2,79.5181,95.3884,255,1,2.9153,2.4418,40,2,4.9479,7.5466,52,2,27.499,37.8802,255,1,2.9932,2.5883,40,2,0.2659
9937_2.tif,eaa5d254-c6d1-42e7-b9e7-88bd353e80a2,Cell,,,VTA,Polygon,845.75,293.67,52.9103,29.0921,0.7856,10.748,7.1547,0.7592,4.7115,3119,7.1445,46,2,44,188.1918,124583,55.5943,255,65,190,2.7236,1803,1.9612,16,2,14,128.9689,44.2444,0.8279,15.6436,11.7057,0.6285,4.7679,7.1036,46,2,101.1871,85.7044,255,2,2.7661,1.9706,19,2,4.8077,7.0781,44,2,39.9787,35.5425,220,2,2.796,1.9778,19,2,0.4123
9937_2.tif,bb4b6114-3536-42ee-9987-f931c4d60b6e,Cell,,,VTA,Polygon,833.96,295.94,55.7333,34.7752,0.5791,13.0792,6.6734,0.8953,4.4986,3176,7.2617,68,2,66,127.204,89806,54.3415,255,23,232,2.7309,1928,2.0095,21,2,19,218.1745,56.6489,0.8543,21.32,14.3924,0.7573,4.2396,6.6678,88,2,53.9635,56.3404,255,2,2.7881,2.1083,27,2,4.1483,6.4449,88,2,28.1483,26.3689,179,2,2.8083,2.1421,27,2,0.2594
9937_2.tif,ba7f5a17-6d24-434d-b09d-53a0b4dcceab,Cell,,,VTA,Polygon,758.72,293.96,31.2139,25.7703,0.5906,10.1002,5.0874,0.9151,3.9184,1536,6.3313,48,2,46,189.7959,74400,58.8018,255,43,212,2.6556,1041,1.8054,13,2,11,90.0928,39.6124,0.7215,14.2479,10.5794,0.6567,4.1973,6.4535,58,2,99.1687,83.9103,255,2,2.8286,2.1835,25,2,4.3475,6.5177,58,2,50.3695,46.5247,227,2,2.9217,2.3581,25,2,0.3434
9937_2.tif,47143a17-cc86-4be7-8286-7dddb313c398,Cell,,,VTA,Polygon,986.6,294.87,37.4244,23.8,0.8303,8.0448,6.3581,0.5262,4.7697,2237,7.5534,59,2,57,185.8294,87154,63.0377,255,19,236,2.8614,1342,2.814,29,2,27,78.4783,37.4927,0.7016,13.9933,9.3449,0.6586,4.4349,7.2997,65,2,114.6605,87.6135,255,2,2.7764,2.509,30,2,4.1245,7.0496,65,2,48.6957,45.3709,208,2,2.6976,2.1885,30,2,0.4817
9937_2.tif,a9fcf32d-0d99-4f39-91af-161551f0cfdf,Cell,,,VTA,Polygon,995.17,293.04,34.8434,22.9529,0.8311,8.3152,5.4912,0.6737,3.6319,1569,5.6643,51,2,49,221.7801,95809,50.4654,255,70,185,2.5556,1104,1.6884,14,2,12,86.9472,37.2733,0.7864,13.7989,10.195,0.657,3.9566,6.2547,51,2,109.5208,102.8767,255,2,2.6787,1.9044,20,2,4.172,6.6129,50,2,35.0261,44.6696,255,2,2.7604,2.0323,20,2,0.3964
9937_2.tif,c4c5bfdd-3927-40d8-b7ab-6723e8b5dc0f,Cell,,,VTA,Polygon,942.14,297.08,88.8829,43.906,0.5794,14.7633,9.5097,0.8115,6.5462,7227,9.8133,67,2,65,54.6549,60339,28.4168,166,2,164,3.2156,3550,2.824,34,2,32,347.7887,68.9084,0.9204,24.1686,19.4787,0.5506,5.2866,8.3604,67,2,27.2286,25.3637,166,2,3.0568,2.7039,39,2,4.8532,7.7527,67,2,17.7931,15.4642,105,2,3.0022,2.6596,39,2,0.2543
9937_2.tif,9529da60-7fd2-4489-8561-2df66d543eb8,Cell,,,VTA,Polygon,687.58,297.23,26.0519,20.1879,0.8033,7.0033,5.2858,0.6842,2.7975,912,3.5831,28,2,26,198.9141,64846,66.7977,255,4,251,2.6902,877,2.0484,21,2,19,137.2765,45.5946,0.8298,15.8095,11.7232,0.6389,3.4481,5.5529,66,2,48.654,80.5529,255,1,3.1748,3.4894,67,2,3.6019,5.9141,66,2,13.132,19.1666,220,1,3.2893,3.7414,67,2,0.187
9937_2.tif,135dc732-a1ac-4f16-be72-f34d52c91d6b,Cell,,,VTA,Polygon,573.28,296.48,54.4428,29.3223,0.7957,9.8085,8.0027,0.5758,4.4324,3014,7.0315,56,2,54,183.1691,124555,62.891,255,19,236,2.7485,1869,2.2827,24,2,22,196.0747,55.3941,0.803,19.4999,12.9617,0.7774,4.2719,6.7711,57,2,68.2764,82.777,255,2,2.8548,2.2888,24,2,4.2096,6.6682,57,2,23.6579,29.3032,213,2,2.8961,2.2905,22,2,0.2782
9937_2.tif,3ebd903a-71ca-40a1-ae2c-d37d205e67c4,Cell,,,VTA,Polygon,1006.8,297.32,23.4709,19.8623,0.7476,6.5919,5.0727,0.645,4.0925,1195,6.0543,32,2,30,190.4726,55618,58.4318,255,52,203,2.5651,749,1.7249,17,2,15,86.3826,35.4252,0.865,12.0833,9.9349,0.2355,5.0588,7.6861,47,2,73.2864,85.2572,255,2,2.7873,2.1791,28,2,5.4205,8.1883,47,2,29.4167,40.5394,255,2,2.8705,2.3219,28,2,0.268
9937_2.tif,3ff25718-f504-4f2b-ae9a-1275a602ebd8,Cell,,,VTA,Polygon,860.53,294.87,35.166,25.4268,0.6835,9.2117,5.2533,0.8412,5.9226,2600,10.3911,95,2,93,177.0843,77740,64.0927,255,18,237,8.3622,3671,10.1067,71,2,69,144.8582,47.4098,0.8099,17.4617,11.5342,0.7666,4.9566,8.2839,95,2,70.2407,74.3876,255,2,4.9172,6.5989,71,2,4.6449,7.456,58,2,35.7522,33.4536,255,2,3.8051,4.4294,64,2,0.2417
9937_2.tif,14c310c2-3a24-40f6-8695-5ae7c0cd1681,Cell,,,VTA,Polygon,729.2,293.47,10.4853,12.3089,0.8697,4.5631,3.2028,0.7037,4.9338,671,7.7634,42,2,40,148.5662,20205,71.5255,255,6,249,2.8235,384,2.3817,17,2,15,101.2233,40.5739,0.7727,14.9373,8.9707,0.8099,4.176,6.7023,67,2,28.4578,51.1764,255,2,2.6982,2.0419,22,2,4.0839,6.5598,67,2,13.8732,18.8133,255,2,2.683,1.9974,22,2,0.1027
9937_2.tif,f3be9b06-809e-49f1-847e-bc7134d9e62b,Cell,,,VTA,Polygon,643.79,296.07,23.5516,18.7245,0.8441,7.2507,4.1007,0.8283,4.1536,1217,6.1993,37,2,35,130.4539,38223,72.2236,255,9,246,3.0171,884,2.3936,16,2,14,190.3482,49.6396,0.9707,17.1862,14.0497,0.5813,4.3496,7.1064,71,2,28.8377,47.8636,255,2,2.8775,2.2853,29,2,4.3774,7.2266,71,2,14.4335,14.3729,124,2,2.8578,2.2694,29,2,0.1227
9937_2.tif,277c1717-e6fe-4802-adb9-ff8a27ef2341,Cell,,,VTA,Polygon,747.55,297.71,63.5569,31.3702,0.8116,11.1983,7.2791,0.7261,3.9773,3150,6.7498,64,2,62,239.8018,189923,33.9276,255,73,182,2.6402,2091,2.1925,28,2,26,185.0249,53.7134,0.8059,18.3208,14.3095,0.5558,4.2573,6.9337,64,2,97.7688,108.1899,255,1,2.8402,2.3691,31,2,4.4047,7.0263,61,2,23.0246,32.402,255,1,2.9455,2.4511,31,2,0.3428
9937_2.tif,6095dabb-3da1-405d-8033-d5670db6f3d1,Cell,,,VTA,Polygon,963.69,298.16,62.4277,32.3419,0.75,11.8173,7.5968,0.7768,4.4697,3464,7.5588,58,2,56,186.6671,144667,52.1117,255,23,232,2.9316,2272,2.3282,22,2,20,212.6092,55.1958,0.877,20.0311,14.9705,0.6093,4.4958,7.2901,69,2,76.1356,82.056,255,2,2.8398,2.1866,24,2,4.5067,7.1775,69,2,30.2043,34.8517,251,2,2.8016,2.1244,24,2,0.2902
9937_2.tif,2f958362-cbdb-479c-9fad-3552209883fd,Cell,,Trpc6,VTA,Polygon,1024.5,300.82,44.6834,28.1726,0.7075,10.1342,6.1322,0.8121,73.5797,40616,62.8455,255,2,253,137.3007,75790,63.1113,255,4,251,10.4149,5749,9.1429,68,2,66,209.9476,53.9152,0.9076,18.9768,15.3961,0.4462,28.7924,43.9444,255,1,46.5445,58.3096,255,2,6.6761,7.2666,115,2,16.7561,26.5715,197,1,22.1543,20.8656,138,2,5.6714,6.3085,115,2,0.2113
9937_2.tif,d83a11aa-9ba4-4921-ad2d-84d51825e1f5,Cell,,,VTA,Polygon,798.85,300.2,62.3471,29.4269,0.9048,10.4898,8.0613,0.6279,3.9562,3074,4.5542,33,2,31,223.3037,173507,43.7768,255,64,191,2.5727,1999,1.4854,21,2,19,247.0493,58.7073,0.9008,20.3657,15.6835,0.6449,4.4378,5.2031,39,2,71.0884,92.7293,255,1,2.8359,1.7542,21,2,4.6014,5.3969,39,2,19.3964,18.024,145,1,2.9253,1.8282,20,2,0.2517
9937_2.tif,f6736c46-b039-49ac-ad25-ec5dd15d084a,Cell,,,VTA,Polygon,703.04,300.36,43.6349,25.2419,0.8606,9.3618,6.2312,0.7693,4.4168,2416,7.3608,59,2,57,220.5686,120651,49.6685,255,37,218,2.8355,1551,2.0574,17,2,15,186.7186,51.0834,0.8992,17.3355,15.0616,0.4723,4.4545,7.138,59,2,66.0483,90.8713,255,1,3.213,2.8575,34,2,4.4661,7.0698,51,2,18.3493,19.91,172,1,3.3296,3.0536,34,2,0.2344
9937_2.tif,db2670c0-dd25-49fe-bf2d-22a793cd5b48,Cell,,,VTA,Polygon,724.34,302.07,45.8933,26.6297,0.8133,9.6733,7.0481,0.7114,5.073,2917,8.0294,52,2,50,226.1078,130012,44.575,255,45,210,2.9878,1718,2.4823,23,2,21,183.3311,50.4016,0.9069,17.195,12.8927,0.6571,4.5982,7.2938,52,2,72.7953,93.9919,255,2,2.9592,2.3404,23,2,4.4377,7.0232,51,2,21.0006,22.8173,167,2,2.9495,2.2912,19,2,0.2521
9937_2.tif,21237380-173d-41d1-b82a-22b39663e34f,Cell,,,VTA,Polygon,885.67,300.15,9.7594,12.1786,0.8269,4.3356,3.3639,0.6421,5.904,738,9.0966,57,2,55,72.112,9014,40.5891,219,4,215,3.288,411,3.9956,29,2,27,92.2705,37.0213,0.846,13.7643,8.6188,0.7764,5.5279,15.0151,250,1,21.5567,30.2498,219,2,4.1414,6.2893,89,2,5.4819,15.5885,250,1,15.3673,21.8025,147,2,4.2458,6.5086,89,2,0.1057
9937_2.tif,d01ebb49-09e6-4b2f-ac22-14573600e96a,Cell,,Trpc6: Th,VTA,Polygon,851.49,299.97,14.5987,18.3129,0.547,7.5155,2.7368,0.9479,20.4044,3734,35.7344,234,2,232,171.1093,31313,67.8422,255,41,214,15.612,2857,14.2674,78,2,76,44.2801,27.3128,0.7459,10.2314,6.1969,0.7877,11.8556,24.2357,234,2,96.3339,75.8149,255,2,9.0614,11.749,78,2,7.6388,13.9924,102,2,59.4501,46.875,238,2,5.8302,8.6309,60,2,0.3322
9937_2.tif,5efb44d5-0b7d-4f72-876d-36c34c4894ff,Cell,,,VTA,Polygon,900.42,302.16,46.5385,27.2158,0.7895,9.1782,7.538,0.4758,3.6805,2131,5.7668,49,2,47,228.4922,132297,48.8024,255,15,240,2.4957,1445,1.693,15,2,13,246.646,57.175,0.9481,19.1841,16.4924,0.4489,4.6394,8.1019,89,2,58.932,86.3393,255,1,2.9725,2.7885,37,2,4.8633,8.5412,89,2,19.3452,18.9058,146,1,3.0839,2.9762,37,2,0.1886
9937_2.tif,5bc1c1bb-77c9-48ab-9f02-e40a81686c36,Cell,,,VTA,Polygon,983.24,302.95,15.8086,19.0172,0.5493,6.9671,4.2227,0.7745,3.8209,768,5.8513,50,2,48,93.1642,18726,44.4418,255,10,245,2.8607,575,1.934,15,2,13,78.2363,36.4752,0.739,13.0168,8.7721,0.7961,4.9517,7.6506,61,2,44.8212,41.0846,255,2,3.3967,2.8348,25,2,5.2461,8.0305,61,2,32.2345,29.1161,209,2,3.5363,3.011,25,2,0.2035
9937_2.tif,80860874-354a-4cff-a5e5-95fcf1ed572f,Cell,,,VTA,Polygon,995.86,303.78,54.2815,28.9378,0.8146,10.4333,7.9018,0.5799,4.1146,2765,6.5614,59,2,57,220.4717,148157,54.0795,255,30,225,2.6726,1796,1.985,23,2,21,163.651,47.6009,0.9076,16.4188,13.916,0.5044,5.0015,8.1161,75,2,94.031,97.4129,255,1,3.0611,2.7125,41,2,5.44,8.7528,75,2,31.5085,30.2782,253,1,3.2531,2.99,41,2,0.3273
9937_2.tif,aa52d807-479a-4342-89fb-251d70da6753,Cell,,,VTA,Polygon,926.99,299.4,15.4053,15.2602,0.8313,6.0396,3.2743,0.8333,5.5795,1088,9.3438,77,2,75,59.8872,11678,31.7879,180,4,176,6.3641,1241,7.1908,45,2,43,113.1604,42.2799,0.7955,16.0475,9.887,0.8245,5.8319,10.3143,102,2,26.4274,25.263,180,2,4.5954,5.168,45,2,5.8726,10.4654,102,2,21.0306,19.2118,152,2,4.3102,4.7042,38,2,0.1352
9937_2.tif,3ab7e18f-8861-40f4-a002-af54b7d63b9c,Cell,,,VTA,Polygon,606.06,305.87,67.4284,38.8218,0.5622,15.8273,7.2493,0.8789,4.1817,3521,6.6818,46,2,44,188.1936,158459,64.7554,255,2,253,2.5558,2152,1.7515,21,2,19,326.7375,68.4636,0.876,25.7973,17.1462,0.7551,4.24,6.8372,64,2,51.7746,77.6002,255,2,2.8138,2.3036,35,2,4.2553,6.8784,64,2,15.9688,18.2925,196,2,2.8815,2.4234,35,2,0.207
9937_2.tif,f9678478-fe93-423d-86f1-a34732e997f0,Cell,,,VTA,Polygon,758.44,305.17,39.9247,27.2751,0.6744,10.8997,5.3652,0.8941,3.9479,1970,6.5009,37,2,35,217.1142,108340,57.3772,255,6,249,2.6152,1305,3.7722,66,2,64,166.9579,49.1448,0.8687,18.881,11.7496,0.7783,3.139,4.8539,47,2,67.2616,94.7696,255,1,2.4271,2.3181,66,2,2.8824,4.1686,47,2,19.7241,37.4149,255,1,2.3675,1.5991,30,2,0.2414
9937_2.tif,d92e3a6d-b9d2-435a-85fc-c4bd2952892b,Cell,,Trpc6,VTA,Polygon,1087.9,302.37,67.6704,36.3886,0.6422,12.4942,8.3875,0.7018,46.8858,39431,56.6162,255,1,254,189.849,159663,58.015,255,33,222,5.9536,5007,10.0781,136,2,134,228.0952,61.2157,0.7649,21.7777,16.4077,0.6049,20.5926,38.1701,255,1,80.3671,83.0474,255,2,3.9078,6.0288,136,2,9.4751,17.4009,225,1,34.0754,34.3178,255,2,3.0427,2.5073,33,2,0.2954
9937_2.tif,0645f2bc-770d-48d2-a965-76c59f060502,Cell,,,VTA,Polygon,624.94,305.07,54.3621,29.1008,0.8067,10.9572,7.4025,0.7513,4.062,2750,6.314,42,2,40,202.1359,136846,60.9192,255,35,220,2.5997,1760,1.8876,24,2,22,256.0828,58.9657,0.9255,20.3198,17.324,0.4485,4.5463,7.1601,57,2,58.1785,81.6349,255,1,3.1385,3.4051,103,2,4.6775,7.3683,57,2,19.1793,18.1123,151,1,3.2845,3.6977,103,2,0.212
9937_2.tif,4bc51c05-13ea-44da-8c74-a0cb539e750e,Cell,,Th,VTA,Polygon,858.04,305.72,41.2152,27.2157,0.6992,10.9412,5.9297,0.8312,6.7378,3443,10.9156,72,2,70,190.6791,97437,59.4312,255,44,211,14.2916,7303,16.7134,99,2,97,138.2444,44.1148,0.8927,16.0925,11.8566,0.6272,5.2347,8.8435,72,2,82.4723,84.7419,255,2,7.5253,11.3619,99,2,4.5978,7.7188,64,2,36.6236,40.7735,255,2,4.6584,6.1619,52,2,0.2946
9937_2.tif,b2491b09-11c4-47d7-9cdb-7e3072cca910,Cell,,,VTA,Polygon,975.25,306.41,36.8598,25.4769,0.7136,9.8256,5.3008,0.8734,5.7926,2653,8.7812,62,2,60,72.9039,33390,36.1869,224,4,220,3.3581,1538,3.3808,35,2,33,153.6497,48.4509,0.8225,19.1439,10.7085,0.8333,5.2018,8.3462,72,2,32.3234,32.6795,224,2,3.0529,2.6233,35,2,5.0152,8.1983,72,2,19.5055,17.538,108,2,2.9566,2.3267,25,2,0.2421
9937_2.tif,f9ee32ee-5749-4c59-a225-1df020481351,Cell,,,VTA,Polygon,786.51,305.85,53.8782,27.9897,0.8642,9.2559,8.0498,0.4909,3.7249,2518,5.1307,42,2,40,220.8535,149297,49.8437,255,43,212,2.7293,1845,1.8457,20,2,18,220.5942,55.3157,0.906,19.0328,14.5067,0.6048,4.4578,6.5755,57,2,71.5905,91.1927,255,2,2.8545,2.0456,23,2,4.6984,6.9692,57,2,22.5852,22.6266,156,2,2.8956,2.1059,23,2,0.2457
